Tanggal,Kode Saham,Tertinggi,Terendah,Penutupan,Selisih,Volume,Nilai,Frekuensi
2020-11-10,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-10,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-10,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-10,ABDA,0,0,3.800,= 0,0,0,0
2020-11-10,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-10,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-10,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-10,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-10,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-10,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-11,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-11,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-11,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-11,ABDA,0,0,3.800,= 0,0,0,0
2020-11-11,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-11,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-11,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-11,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-11,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-11,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-12,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-12,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-12,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-12,ABDA,0,0,3.800,= 0,0,0,0
2020-11-12,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-12,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-12,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-12,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-12,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-12,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-13,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-13,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-13,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-13,ABDA,0,0,3.800,= 0,0,0,0
2020-11-13,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-13,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-13,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-13,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-13,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-13,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-14,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-14,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-14,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-14,ABDA,0,0,3.800,= 0,0,0,0
2020-11-14,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-14,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-14,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-14,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-14,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-14,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-15,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-15,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-15,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-15,ABDA,0,0,3.800,= 0,0,0,0
2020-11-15,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-15,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-15,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-15,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-15,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-15,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-16,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-16,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-16,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-16,ABDA,0,0,3.800,= 0,0,0,0
2020-11-16,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-16,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-16,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-16,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-16,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-16,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-17,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-17,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-17,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-17,ABDA,0,0,3.800,= 0,0,0,0
2020-11-17,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-17,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-17,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-17,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-17,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-17,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-18,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-18,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-18,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-18,ABDA,0,0,3.800,= 0,0,0,0
2020-11-18,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-18,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-18,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-18,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-18,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-18,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-19,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-19,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-19,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-19,ABDA,0,0,3.800,= 0,0,0,0
2020-11-19,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-19,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-19,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-19,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-19,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-19,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-20,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-20,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-20,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-20,ABDA,0,0,3.800,= 0,0,0,0
2020-11-20,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-20,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-20,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-20,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-20,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-20,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-21,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-21,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-21,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-21,ABDA,0,0,3.800,= 0,0,0,0
2020-11-21,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-21,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-21,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-21,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-21,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-21,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-22,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-22,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-22,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-22,ABDA,0,0,3.800,= 0,0,0,0
2020-11-22,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-22,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-22,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-22,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-22,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-22,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-23,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-23,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-23,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-23,ABDA,0,0,3.800,= 0,0,0,0
2020-11-23,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-23,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-23,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-23,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-23,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-23,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-24,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-24,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-24,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-24,ABDA,0,0,3.800,= 0,0,0,0
2020-11-24,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-24,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-24,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-24,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-24,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-24,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-25,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-25,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-25,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-25,ABDA,0,0,3.800,= 0,0,0,0
2020-11-25,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-25,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-25,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-25,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-25,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-25,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-26,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-26,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-26,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-26,ABDA,0,0,3.800,= 0,0,0,0
2020-11-26,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-26,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-26,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-26,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-26,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-26,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-27,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-27,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-27,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-27,ABDA,0,0,3.800,= 0,0,0,0
2020-11-27,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-27,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-27,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-27,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-27,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-27,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-28,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-28,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-28,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-28,ABDA,0,0,3.800,= 0,0,0,0
2020-11-28,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-28,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-28,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-28,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-28,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-28,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-29,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-29,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-29,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-29,ABDA,0,0,3.800,= 0,0,0,0
2020-11-29,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-29,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-29,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-29,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-29,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-29,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-11-30,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-11-30,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-11-30,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-11-30,ABDA,0,0,3.800,= 0,0,0,0
2020-11-30,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-11-30,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-11-30,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-11-30,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-11-30,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-11-30,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-01,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-01,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-01,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-01,ABDA,0,0,3.800,= 0,0,0,0
2020-12-01,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-01,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-01,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-01,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-01,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-01,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-02,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-02,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-02,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-02,ABDA,0,0,3.800,= 0,0,0,0
2020-12-02,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-02,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-02,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-02,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-02,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-02,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-03,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-03,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-03,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-03,ABDA,0,0,3.800,= 0,0,0,0
2020-12-03,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-03,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-03,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-03,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-03,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-03,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-04,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-04,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-04,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-04,ABDA,0,0,3.800,= 0,0,0,0
2020-12-04,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-04,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-04,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-04,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-04,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-04,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-05,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-05,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-05,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-05,ABDA,0,0,3.800,= 0,0,0,0
2020-12-05,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-05,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-05,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-05,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-05,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-05,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-06,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-06,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-06,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-06,ABDA,0,0,3.800,= 0,0,0,0
2020-12-06,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-06,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-06,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-06,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-06,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-06,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-07,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-07,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-07,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-07,ABDA,0,0,3.800,= 0,0,0,0
2020-12-07,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-07,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-07,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-07,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-07,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-07,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-08,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-08,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-08,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-08,ABDA,0,0,3.800,= 0,0,0,0
2020-12-08,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-08,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-08,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-08,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-08,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-08,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-09,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-09,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-09,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-09,ABDA,0,0,3.800,= 0,0,0,0
2020-12-09,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-09,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-09,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-09,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-09,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-09,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-10,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-10,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-10,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-10,ABDA,0,0,3.800,= 0,0,0,0
2020-12-10,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-10,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-10,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-10,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-10,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-10,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-11,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-11,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-11,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-11,ABDA,0,0,3.800,= 0,0,0,0
2020-12-11,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-11,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-11,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-11,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-11,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-11,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-12,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-12,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-12,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-12,ABDA,0,0,3.800,= 0,0,0,0
2020-12-12,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-12,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-12,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-12,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-12,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-12,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-13,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-13,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-13,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-13,ABDA,0,0,3.800,= 0,0,0,0
2020-12-13,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-13,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-13,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-13,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-13,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-13,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-14,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-14,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-14,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-14,ABDA,0,0,3.800,= 0,0,0,0
2020-12-14,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-14,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-14,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-14,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-14,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-14,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-15,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-15,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-15,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-15,ABDA,0,0,3.800,= 0,0,0,0
2020-12-15,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-15,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-15,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-15,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-15,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-15,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-16,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-16,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-16,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-16,ABDA,0,0,3.800,= 0,0,0,0
2020-12-16,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-16,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-16,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-16,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-16,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-16,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-17,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-17,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-17,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-17,ABDA,0,0,3.800,= 0,0,0,0
2020-12-17,ABMM,3.540,3.510,3.510,10,652.500,2.295.568.000,454
2020-12-17,ACES,830,805,820,5,25.526.300,20.873.711.000,2.521
2020-12-17,ACRO,77,70,71,1,3.437.100,252.257.100,274
2020-12-17,ACST,95,92,92,3,1.100.500,103.015.300,147
2020-12-17,ADCP,50,50,50,= 0,43.400,2.170.000,25
2020-12-17,ADES,9.600,9.300,9.350,100,68.600,643.237.500,84
2020-12-18,AADI,9.525,9.150,9.200,= 0,34.171.200,318.038.532.500,21.506
2020-12-18,AALI,6.250,6.200,6.200,50,211.000,1.311.320.000,324
2020-12-18,ABBA,29,29,29,1,1.897.400,55.024.600,32
2020-12-18,ABDA,0,0,3.800,= 0,0,0,0
